EvolutionDelay,NumberOfEvals,Emigrations,EvaluatorsCount,ReproducersCount,IslandsCount,BestSol
2852,5000, 39,  10,    6,     2,    393 
1901,5000, 31,  10,    6,     2,    396 
1773,5000, 19,  10,    6,     2,    393 
1842,5000, 29,  10,    6,     2,    395 
1766,5000, 28,  10,    6,     2,    392 
1852,5000, 31,  10,    6,     2,    395 
1771,5000, 31,  10,    6,     2,    395 
1776,5000, 30,  10,    6,     2,    392 
1784,5000, 28,  10,    6,     2,    390 
1732,5000, 34,  10,    6,     2,    393 
